step,portfolio_return,top_market_token_id,top_market_domain,top_market_question,top_market_contribution,top_domain,top_domain_contribution,top_market_token_id_signed,top_market_domain_signed,top_market_signed_contribution,top_domain_signed,top_domain_signed_contribution
9727,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9728,-0.0004522183688165038,5161623255678193352839985156330393796378434470119114669671615782853260939535,foreign-policy,Will Trump acquire Greenland before 2027?,-0.0004522183688165038,foreign-policy,-0.0004522183688165038,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9729,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9730,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9731,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9732,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9733,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9734,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9735,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9736,0.004732928229474357,46551195771960533081545368009925141952498658652959429196677286705276507790996,best-of-2025,Will Lucas rank #1 among boy names on the SSA’s official list for 2025?,0.004732928229474357,best-of-2025,0.004732928229474357,46551195771960533081545368009925141952498658652959429196677286705276507790996,best-of-2025,0.004732928229474357,best-of-2025,0.004732928229474357
9737,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9738,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9739,2.532269667819104e-05,50967548204329017987830198881678379324925229642745345006556239550086450305683,business,Will Tesla be the largest company in the world by market cap on December 31?,2.532269667819104e-05,business,2.532269667819104e-05,50967548204329017987830198881678379324925229642745345006556239550086450305683,business,2.532269667819104e-05,business,2.532269667819104e-05
9740,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9741,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9742,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9743,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9744,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9745,-9.818686286723944e-05,51273396751548994017117054764897754414228591289652072971120018616721173971444,democratic-primary,Will Graham Platner be the Democratic nominee for Senate in Maine?,-0.00011725019607100828,democratic-primary,-0.00011725019607100828,94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,1.9063333203768854e-05,felix,1.9063333203768854e-05
9746,9.688347625247657e-05,11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,"Will Claude 5 be released by April 30, 2026?",9.688347625247657e-05,claude-5,9.688347625247657e-05,11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,9.688347625247657e-05,claude-5,9.688347625247657e-05
9747,-0.0007607689764579522,93766990226491733942214251921024942451432775407674989883724893659074859142435,climate-science,Will 2026 be the second-hottest year on record?,-0.0007607689764579522,climate-science,-0.0007607689764579522,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9748,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9749,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9750,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9751,-0.004451888027660179,46551195771960533081545368009925141952498658652959429196677286705276507790996,best-of-2025,Will Lucas rank #1 among boy names on the SSA’s official list for 2025?,-0.004451888027660179,best-of-2025,-0.004451888027660179,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9752,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9753,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9754,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9755,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9756,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9757,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9758,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9759,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9760,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9761,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9762,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9763,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9764,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9765,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9766,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9767,0.005002648295232587,46551195771960533081545368009925141952498658652959429196677286705276507790996,best-of-2025,Will Lucas rank #1 among boy names on the SSA’s official list for 2025?,0.005002648295232587,best-of-2025,0.005002648295232587,46551195771960533081545368009925141952498658652959429196677286705276507790996,best-of-2025,0.005002648295232587,best-of-2025,0.005002648295232587
9768,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9769,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9770,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9771,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
9772,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
